Sagarawat Electricals,,,,,
List of Items,,,,,
Name,Parent Group,Unit,Price,Disc,Nett
PHILIPS ECOLINK SURF. JUNC LED  6W - NW,EcoLink EC,Nos,140,,140
PHILIPS ECOLINK SURF. JUNC LED  6W - WW,EcoLink EC,Nos,140,,140
PHILIPS ECOLINK SURF. JUNC LED 12W - CDL,EcoLink EC,Nos,240,,240
PHILIPS ECOLINK SURF. JUNC LED 12W - NW,EcoLink EC,Nos,240,,240
PHILIPS ECOLINK SURFACE FULL GL 15W-3IN1,EcoLink EC,Nos,390,,390
PHILIPS ECOLINK SURFACE FULL GLOW 10W-CW,EcoLink EC,Nos,240,,240
PHILIPS ECOLINK SURFACE FULL GLOW 10W-NW,EcoLink EC,Nos,240,,240
PHILIPS ECOLINK SURFACE FULL GLOW 15W-CW,EcoLink EC,Nos,340,,340
PHILIPS ECOLINK SURFACE FULL GLOW 22W-CW,EcoLink EC,Nos,500,,500
PHILIPS ECOLINK SURFACE FULL GLOW 22W-NW,EcoLink EC,Nos,500,,500
PHILIPS FAN AIROELEVATE 1200MM,PHILIPS,Nos,6850,,6850
PHILIPS FAN AIROGEOMETRY 1200MM,PHILIPS,Nos,4200,,4200
PHILIPS FAN AIROQUAD 1200MM,PHILIPS,Nos,5550,,5550
PHILIPS FAN LUMINAIR TWILIGHT 1200MM,PHILIPS,Nos,6850,,6850
PHILIPS FLD LIGHT 250W,PHILIPS,Nos,6900,,6900
PHILIPS LED BATTEN T5  5W-CW,PHILIPS,Nos,130,,130
PHILIPS LED BATTEN T5  5W-NW,PHILIPS,Nos,130,,130
PHILIPS LED BATTEN T5 10W-CW,PHILIPS,Nos,130,,130
PHILIPS LED BATTEN T5 22W-CW,PHILIPS,Nos,140,,140
PHILIPS LED BATTEN T5 25W-CW,PHILIPS,Nos,220,,220
PHILIPS LED BATTEN T5 30W-CW,LED Strip TR,Nos,300,,300
PHILIPS LED BATTEN T5 36W-CDL,PHILIPS,Nos,370,,370
PHILIPS LED BATTEN T5 50W-CDL,PHILIPS,Nos,500,,500
PHILIPS LED COB ASTRASPOT 20W-NW,PHILIPS,Nos,2050,,2050
PHILIPS LED COB BRIGHTSPOT  3W-NW,PHILIPS,Nos,240,,240
PHILIPS LED COB BRIGHTSPOT  6W-NW,PHILIPS,Nos,320,,320
PHILIPS LED COB BRIGHTSPOT 12W-NW,PHILIPS,Nos,540,,540
PHILIPS LED COB DECOBRIGHT  7W-WH+BK-NW,PHILIPS,Nos,310,,310
PHILIPS LED COB DECOBRIGHT  7W-WH+RG-NW,PHILIPS,Nos,310,,310
PHILIPS LED COB DECOBRIGHT  7W-WH+WH-NW,PHILIPS,Nos,310,,310
PHILIPS LED COB DECOBRIGHT 12W-WH+BK-NW,PHILIPS,Nos,550,,550
PHILIPS LED COB DURADECO  7W-WH+WH-NW,PHILIPS,Nos,425,,425
PHILIPS LED COB DURADECO 12W-WH+WH-NW,PHILIPS,Nos,530,,530
PHILIPS LED DRIVER 12V- 2A,PHILIPS,Nos,320,,320
PHILIPS LED DRIVER 12V- 5A,PHILIPS,Nos,650,,650
PHILIPS LED DRIVER 12V-10A,PHILIPS,Nos,1400,,1400
PHILIPS LED FITTING,PHILIPS,Nos,150,,150
PHILIPS LED JUNC LIGHT 3W STARFIT,PHILIPS,Nos,100,,100
PHILIPS LED LAMP  9 WATT - CW,CROMPTON LSRD,Nos,60,,60
PHILIPS LED LAMP  9 WATT - WW-B22-FULGLW,CROMPTON LSRD,Nos,100,,100
PHILIPS LED LAMP  9 WATT - WW-E27-FULGLW,CROMPTON LSRD,Nos,100,,100
PHILIPS LED LAMP  9 WATT BACKUP,PHILIPS,Nos,360,,360
PHILIPS LED LAMP  9 WATT MOTION SENSOR,PHILIPS,Nos,220,,220
PHILIPS LED LAMP 12 WATT - CW,PHILIPS,Nos,80,,80
PHILIPS LED LAMP 12 WATT - WW - E-27,PHILIPS,Nos,100,,100
PHILIPS LED LAMP 12 WATT BACKUP,Signify Innovations India Limited,Nos,350,,350
PHILIPS LED LAMP 14 WATT - CW,PHILIPS,Nos,120,,120
PHILIPS LED LAMP 14 WATT - WW,PHILIPS,Nos,200,,200
PHILIPS LED LAMP 14 WATT T-BULB,PHILIPS,Nos,300,,300
PHILIPS LED LAMP 18 WATT,Signify Innovations India Limited,Nos,190,,190
PHILIPS LED LAMP 18 WATT BACKUP,PHILIPS,Nos,700,,700
PHILIPS LED LAMP 22 WATT,PHILIPS,Nos,250,,250
PHILIPS LED LAMP 30 WATT - CW,Signify Innovations India Limited,Nos,340,,340
PHILIPS LED LAMP 40 WATT - CW,PHILIPS,Nos,450,,450
PHILIPS LED LAMP 40 WATT - WW,PHILIPS,Nos,450,,450
PHILIPS LED LAMP 50 WATT - CW,Signify Innovations India Limited,Nos,550,,550
PHILIPS LED LIGHTING,PHILIPS,Nos,430,,430
"PHILIPS LED PANEL ASTRASLK  5W-3 RD-CW""",PHILIPS,Nos,250,,250
"PHILIPS LED PANEL ASTRASLK  5W-3 RD-NW""",PHILIPS,Nos,250,,250
"PHILIPS LED PANEL ASTRASLK  5W-3 SQ-CW""",PHILIPS,Nos,250,,250
"PHILIPS LED PANEL ASTRASLK 10W-4 RD-NW""",PHILIPS,Nos,320,,320
"PHILIPS LED PANEL ASTRASLK 15W-6 RD-CW""",PHILIPS,Nos,430,,430
"PHILIPS LED PANEL ASTRASLK 15W-6 RD-NW""",PHILIPS,Nos,430,,430
"PHILIPS LED PANEL ASTRASLK 15W-6 SQ-CW""",PHILIPS,Nos,430,,430
"PHILIPS LED PANEL ECOLINK 10W-4-RD-CW""",EcoLink EC,Nos,200,,200
"PHILIPS LED PANEL ECOLINK 10W-4-RD-NW""",EcoLink EC,Nos,200,,200
"PHILIPS LED PANEL ECOLINK 10W-4-SQ-CW""",EcoLink EC,Nos,200,,200
"PHILIPS LED PANEL ECOLINK 10W-4-SQ-NW""",EcoLink EC,Nos,200,,200
"PHILIPS LED PANEL ECOLINK 12W-5-RD-CW""",EcoLink EC,Nos,240,,240
"PHILIPS LED PANEL ECOLINK 12W-5-RD-NW""",EcoLink EC,Nos,240,,240
"PHILIPS LED PANEL ECOLINK 12W-5-SQ-CW""",EcoLink EC,Nos,240,,240
"PHILIPS LED PANEL ECOLINK 12W-5-SQ-NW""",EcoLink EC,Nos,240,,240
"PHILIPS LED PANEL ECOLINK 15W-6-RD-CDL""",EcoLink EC,Nos,270,,270
"PHILIPS LED PANEL ECOLINK 15W-6-RD-NW""",EcoLink EC,Nos,270,,270
"PHILIPS LED PANEL ECOLINK 15W-6-SQ-CW""",EcoLink EC,Nos,270,,270
"PHILIPS LED PANEL ECOLINK 15W-6-SQ-NW""",EcoLink EC,Nos,270,,270
"PHILIPS LED PANEL ECOLINK 20W-8-RD-CW""",EcoLink EC,Nos,480,,480
"PHILIPS LED PANEL ECOLINK 20W-8-RD-NW""",EcoLink EC,Nos,480,,480
"PHILIPS LED PANEL ECOLINK 20W-8-SQ-CW""",EcoLink EC,Nos,480,,480
"PHILIPS LED PANEL ECOLINK 20W-8-SQ-NW""",EcoLink EC,Nos,480,,480
"PHILIPS LED PANEL ECOLINK 5W-3-RD-CW""",EcoLink EC,Nos,150,,150
"PHILIPS LED PANEL ECOLINK 5W-3-RD-NW""",EcoLink EC,Nos,150,,150
"PHILIPS LED PANEL ECOLINK 5W-3-SQ-CW""",EcoLink EC,Nos,150,,150
"PHILIPS LED PANEL ECOLINK 5W-3-SQ-NW""",EcoLink EC,Nos,150,,150
"PHILIPS LED PANEL ULTRSHINE 10W-4 RD-CW""",PHILIPS,Nos,430,,430
"PHILIPS LED PANEL ULTRSHINE 10W-4 SQ-CW""",PHILIPS,Nos,430,,430
"PHILIPS LED PANEL ULTRSHINE 15W-6 RD-CW""",PHILIPS,Nos,530,,530
"PHILIPS LED PANEL ULTRSHINE 15W-6 SQ-CW""",PHILIPS,Nos,530,,530
"PHILIPS LED PANEL ULTRSHINE 22W-8 RD-CW""",PHILIPS,Nos,850,,850
"PHILIPS LED PANEL ULTRSHINE 22W-8 SQ-CW""",PHILIPS,Nos,850,,850
PHILIPS LED STRIP 2835/120 WW - 5mm,PHILIPS,Mtr,120,,120
PHILIPS LED STRIP 2835/120 WW - 8mm,PHILIPS,Mtr,120,,120
PHILIPS LED STRIP 2835/240 NW,PHILIPS,Mtr,165,,165
PHILIPS LED TUBE 20W LT8,PHILIPS,Nos,250,,250
PHILIPS LUMINAIRE,PHILIPS,Nos,500,,500
PHILIPS NEOS WALL LIGHT 12W,PHILIPS,Nos,615,,615
PHILIPS OUTDOOR FLASH 1 WAY -  3W,PHILIPS,Nos,300,,300
PHILIPS OUTDOOR FLASH 2 WAY -  6W,PHILIPS,Nos,400,,400
PHILIPS PICTURE LIGHT MOONGLADE,PHILIPS,Nos,925,,925
PHILIPS ROPE LIGHT ADOPTER KIT,PHILIPS,Nos,200,,200
PHILIPS ROPE LIGHT MARATHON 120LED-BLUE,PHILIPS,Mtr,100,,100
PHILIPS ROPE LIGHT MARATHON 120LED-CW,PHILIPS,Mtr,100,,100
PHILIPS ROPE LIGHT MARATHON 120LED-WW,PHILIPS,Mtr,100,,100
PHILIPS SEAMGLOW SURF. LED PANEL  6W-CW,PHILIPS,Nos,220,,220
PHILIPS SEAMGLOW SURF. LED PANEL 12W-CW,PHILIPS,Nos,340,,340
PHILIPS SEAMGLOW SURF. LED PANEL 18W-CW,PHILIPS,Nos,480,,480
PHILIPS SEAMGLOW SURF. LED PANEL 18W-NW,PHILIPS,Nos,480,,480
PHILIPS SEAMGLOW SURF. LED PANEL18W-NW,PHILIPS,Nos,480,,480
PHILIPS STEP GLOW FOOT LIGHT 2W,PHILIPS,Nos,450,,450
PHILIPS SURFACE CYLINDER -12W,PHILIPS,Nos,900,,900
PIPE CONECTOR POLYAM 25MM BK,INDL,Nos,35,,35
PIPE CONECTOR POLYAM 32MM BK,INDL,Nos,40,,40
PIPE CONECTOR POLYAM 38MM BK,INDL,Nos,50,,50
PIPE CONECTOR POLYAM 50MM BK,INDL,Nos,80,,80
PIPE PRCSN 20MM HMS,PRCSN,Nos,68,,68
PIPE PRCSN 20MM MMS,PRCSN,Nos,50,,50
PIPE PRCSN 25MM HMS,PRCSN,Nos,120,,120
PIPE PRCSN 32MM MMS,PRCSN,Nos,125,,125
PIPE PRCSN 40MM MMS,PRCSN,Nos,230,,230
PIPES AND ACCESORIES,INDL,Nos,300,,300
PLA RELAY 14 PIN,INDL,Nos,350,,350
PLA RELAY 8 PIN 240A,INDL,Nos,320,,320
PLA RELAY BASE 14 PIN,INDL,Nos,120,,120
PLATE  1M -,ACC,Nos,500,45,275
PLATE  2M -,ACC,Nos,500,45,275
PLATE  3M -,ACC,Nos,500,45,275
PLATE  4M -,ACC,Nos,500,45,275
PLATE  6M -,ACC,Nos,500,45,275
PLATE  8M HZ -,ACC,Nos,500,45,275
PLATE  8M SQ -,ACC,Nos,500,45,275
PLATE 12M -,ACC,Nos,500,45,275
PLATE 16M -,ACC,Nos,500,45,275
PLATE 18M -,ACC,Nos,500,45,275
POLYCAB DEEP J. BOX 25MM,PIPE & ACC,Nos,24,,24
POLYCAB PIPE 25mm HMS,PIPE & ACC,Nos,85,,85
POTENTIOMETER (POT),INDL,Nos,480,,480
PRCSN BENDING SPRING 25mm MMS,PRCSN,Nos,350,,350
"PRCSN CASING CAPING 1.1/2"",PRCSN,Nos,65.00,,65.00
PRCSN CASING CAPING 1/2""""",PRCSN,Nos,25,,25
"PRCSN CASING CAPING 2"",PRCSN,Nos,100.00,,100.00
PRCSN COUPLER 20MM""",PRCSN,Nos,5,,5
PRCSN COUPLER 25MM,PRCSN,Nos,6,,6
PRCSN DEEP J. BOX 32MM,PIPE & ACC,Nos,60,,60
PRCSN REDUCER 32 > 25 MM,PRCSN,Nos,16,,16
PRCSN SURF. J. BOX 32MM,PIPE & ACC,Nos,60,,60
PRESS FIT FAN BOX PVC,PRESSFIT,Nos,60,,60
PRESS FIT FLASH HOLDER 2M,PRESSFIT,Nos,20,35,13
PRESTO SQ. BOX SINGLE,PIPE & ACC,Nos,10,,10
PRIM BULKHEAD FITTING,INDL,Nos,180,,180
PROXIMITY SENSOR,INDL,Nos,600,,600
PUSH BUTTON 22.5mm,INDL,Nos,50,,50
PUSH BUTTON 22.5mm ILLUMINATED,INDL,Nos,250,,250
PUSH BUTTON 22.5mm TWIN ILLUMINATED,INDL,Nos,350,,350
PUSH BUTTON BOX 1W PVC,INDL,Nos,100,,100
PUSH BUTTON BOX 2W PVC,INDL,Nos,120,,120
PUSH BUTTON BOX 3W PVC,INDL,Nos,150,,150
PUSH BUTTON BOX 4W PVC,INDL,Nos,200,,200
PUSH BUTTON ELEMENT NO/NC,INDL,Nos,40,,40
PUSH BUTTON Emergency Stop,INDL,Nos,125,,125
PUSH BUTTON STATION,INDL,Nos,250,,250
PVC CHANNEL 25x45mm,INDL,Nos,90,,90
PVC CHANNEL 45x45mm,INDL,Nos,120,,120
PVC CHANNEL100x100mm,INDL,Nos,420,,420
PVC SLEEVE 16MM,INDL,Kgs,190,,190
PVC WIRE CONNECTOR,INDL,Nos,25,,25
PW ALU AMD CABLE 6.00 SQMM X 2C,CABLES,Mtr,50,,50
RAJAT HALOGEN BOX 500W,INDL,Nos,200,,200
REMI BLOW-HEAT FAN HEATER,APPLIANCES,Nos,1000,,1000
REMI CABIN FAN 225MM,REMI,Nos,1550,,1550
REMI CABIN FAN 300MM,REMI,Nos,2100,,2100
REMI CABIN FAN WITH GRILL 300MM,REMI,Nos,1800,,1800
REMI CEILING FAN COMPETE 900M,REMI,Nos,1500,,1500
REMI CEILING FAN COSMIC 1200M,REMI,Nos,1700,,1700
REMI CEILING FAN CRAFTe'R 1200mm,REMI,Nos,2000,,2000
REMI CEILING FAN SAAVAN 1200M,REMI,Nos,2100,,2100
REMI CEILING FAN SHEETAL 1200M,REMI,Nos,2000,,2000
REMI CEILING FAN SONIC 1200M,REMI,Nos,2400,,2400
REMI CEILING FAN SUFFIX 1200M,REMI,Nos,2100,,2100
REMI COACH FAN 300mm 24V,REMI,Nos,1600,,1600
REMI EX FAN 150MM H Duty,REMI,Nos,1100,,1100
REMI PEDSTAL FAN 400MM DEZIRE,REMI,Nos,3000,,3000
REMI PEDSTAL FAN 450MM RAPID AIR,REMI,Nos,4000,,4000
REMI SLEEP-WELL ROOM HEATER 800 WATT,APPLIANCES,Nos,850,,850
REMI WALL FAN 225MM COMCOST,FANS,Nos,2250,,2250
REMI WALL FAN 225MM MULTI PURPOSE,REMI,Nos,1500,,1500
REMI WALL FAN 300MM COMCOST,FANS,Nos,2450,,2450
REMI WALL FAN 300MM COMPACT,REMI,Nos,2450,,2450
REMI WALL FAN 300MM MULTI PURPOSE,REMI,Nos,1700,,1700
REMI WALL FAN 300MM ROYAL,REMI,Nos,2500,,2500
REMI WALL FAN 400MM COMPACT,REMI,Nos,3100,,3100
REMI WALL FAN 400MM ROYAL,REMI,Nos,3200,,3200
REMI WALL FAN DEZIRE 400mm,REMI,Nos,2750,,2750
RENESOLA FLD LIGHT 200W,RENESOLA,Nos,8100,,8100
RENESOLA LED LAMP 15 WATT E-27,RENESOLA,Nos,200,,200
RENESOLA LED PANEL PC 15W,RENESOLA,Nos,390,,390
REPAIR CHARGES,SERVICES,N.A.,500,,500
RUBBER MATT 2 MTR x 1 MTR 3mm ISI,INDL,Nos,2130,,2130
SADDLE 12MM BHARAT,GI,Nos,1.25,,1.25
SADDLE 16MM BHARAT,GI,Nos,3,,3
SADDLE 19MM BHARAT,GI,Nos,1.8,,1.8
SADDLE 20MM BHARAT,GI,Nos,3,,3
SADDLE 25MM BHARAT,GI,Nos,3.5,,3.5
SADDLE 32MM BHARAT,GI,Nos,5,,5
SADDLE 40MM BHARAT,GI,Nos,7,,7
SADDLE 50MM BHARAT,GI,Nos,8,,8
SADDLE BAR 25MM,GI,Nos,5,,5
SALZER ROTARY SWITCH  6A1PONOFF,INDL,Nos,150,,150
SALZER ROTARY SWITCH 16A3PONOFF,INDL,Nos,425,,425
SALZER ROTARY SWITCH 1P2W,INDL,Nos,200,,200
SALZER ROTARY SWITCH 32A REVERSING,INDL,Nos,972,,972
SALZER ROTARY SWITCH 32A3PONOFF,INDL,Nos,547,10,492.3
SALZER ROTARY SWITCH 63A3PONOFF,INDL,Nos,985,10,886.5
SALZER ROTARY SWITCH PH.SEL.16A,INDL,Nos,460,,460
SALZER ROTARY SWITCH PH.SEL.32A,INDL,Nos,550,,550
SALZER ROTARY SWITCH PH.SEL.40A,INDL,Nos,660,,660
SALZER ROTARY SWITCH PH.SEL.63A,INDL,Nos,743,,743
SCHNIEDER CONTACTOR  9A LC1E09,INDL,Nos,1220,40,732
SCHNIEDER CONTACTOR 12A LC1E12,INDL,Nos,1390,40,834
SCHNIEDER CONTACTOR 18A LC1E18,INDL,Nos,920,,920
SCHNIEDER CONTACTOR 25A LC1E25,INDL,Nos,1300,,1300
SCHNIEDER CONTACTOR 32A LC1E32,INDL,Nos,2700,,2700
SCHNIEDER MPCB 20-25A,INDL,Nos,3245,,3245
SCHNIEDER RELAY LRE  UPTO 13A,INDL,Nos,2935,40,1761
SCHNIEDER RELAY LRE 12-18A,INDL,Nos,3255,40,1953
SCHNIEDER RELAY LRE 16-24A,INDL,Nos,3610,40,2166
SCHNIEDER SPARE COIL for LC1D,INDL,Nos,990,,990
SCHNIEDER SWITCHGEAR,INDL,Nos,6400,10,5760
SCREW 13 X 6,General,Nos,0.25,,0.25
SCREW 19 X 6,General,Nos,0.3,,0.3
SCREW 25 X 8,General,Nos,0.5,,0.5
SCREW 32 X 6,General,Nos,0.6,,0.6
SCREW 35 X 8,General,Nos,0.6,,0.6
SCREW 38 X 6,General,Nos,0.75,,0.75
SCREW 50 X 6,General,Nos,1,,1
SCREW 50 X 8,General,Nos,0.8,,0.8
SCREW 60 X 6,General,Nos,1.8,,1.8
SCREW 60 X 8,General,Nos,1,,1
SCREW 75 X 6,General,Nos,2,,2
SCREW 75 X 8,General,Nos,1.25,,1.25
SCREW MACHINE,General,Nos,1,,1
SELEC AASYMMITRIC TIMER 800XC,INDL,Nos,1350,,1350
SELEC ADAPTER PLATE 96mm,INDL,Nos,140,,140
SELEC AMP METER DGTL MA302,INDL,Nos,650,,650
SELEC COUNTER,INDL,Nos,1800,,1800
SELEC MF METER DGTL,INDL,Nos,2680,,2680
SELEC PH SEQ RELAY PSR800,INDL,Nos,700,,700
SELEC STARDELTA TIMER 800SD,INDL,Nos,960,,960
SELEC TEMP CONTROLLER PID-513,INDL,Nos,1500,,1500
SELEC TEMP CONTROLLER TC344AX 96mm,INDL,Nos,2610,,2610
SELEC TEMP CONTROLLER TC-533,INDL,Nos,2300,,2300
SELEC VIF METER DGTL,INDL,Nos,1650,,1650
SELEC VOLT METER DGTL MV305,INDL,Nos,650,,650
SELECTOR SWITCH 22.5mm 2 Pos.,INDL,Nos,140,,140
SELECTOR SWITCH 22.5mm 3 Pos.,INDL,Nos,200,,200
SELECTOR SWITCH ASS,INDL,Nos,190,,190
SELECTOR SWITCH VSS,INDL,Nos,145,,145
SENSOR,INDL,Nos,700,,700
SHACKLE PORCELAIN,INDL,Nos,20,,20
SHOCK TREATMENT CHART,INDL,Nos,300,,300
SHREEJI PIPE 20MM X 1.5MM IVORY,PIPE & ACC,Nos,40,,40
SHREEJI PIPE 25MM X 1.5MM IVORY,PIPE & ACC,Nos,45,,45
SIEMENS AUX CONTACT 3TX40xx,INDL,Nos,320,45,176
SIEMENS CONTACTOR 3TF32,INDL,Nos,800,,800
SIEMENS CONTACTOR 3TF33,INDL,Nos,1600,30,1120
SIEMENS CONTACTOR 3TF34,INDL,Nos,7555,50,3777.5
SIEMENS CONTACTOR 3TF47,INDL,Nos,10435,45,5739.25
SIEMENS CONTACTOR 3TF49,INDL,Nos,15605,45,8582.75
SIEMENS CONTACTOR 3TF50,INDL,Nos,27495,45,15122.25
SIEMENS CONTACTOR 3TF51,INDL,Nos,21760,45,11968
SIEMENS CONTACTOR 3TF52,INDL,Nos,30820,45,16951
SIEMENS CONTACTOR 3TF53,INDL,Nos,33710,45,18540.5
SIEMENS RELAY,INDL,Nos,1500,45,825
SIEMENS SPARE KIT 3TF34,INDL,Nos,1995,10,1795.5
SIEMENS SPARE KIT 3TF50,INDL,Nos,11665,,11665
SIEMENS SPARE KIT 3TF51,INDL,Nos,10575,,10575
SIEMENS SPARE KIT 3TF52,INDL,Nos,11200,,11200
SIEMENS SPARE KIT 3TF53,INDL,Nos,10800,,10800
SIEMENS SWITCHGEAR,INDL,Nos,6400,10,5760
SILICA GEL,INDL,Kgs,250,,250
SINTEX J.BOX GSJB-2014,INDL,Nos,450,,450
SINTEX METER BOX GSJB-813519-LTCT,INDL,Nos,3000,,3000
SMART PLUG POWERBOSS,INDL,Nos,1700,,1700
SMD LED FLD LIGHT  30W,SMD,Nos,800,,800
SMD LED FLD LIGHT  50W,SMD,Nos,1000,,1000
SMD LED FLD LIGHT 100W,SMD,Nos,1800,,1800
SMD LED FLD LIGHT 150W,SMD,Nos,2500,,2500
SMD LED FLD LIGHT 200W,SMD,Nos,3100,,3100
SMD LED FLD LIGHT 300W,SMD,Nos,4500,,4500
SMD LED GATE LIGHT 20 WATT,SMD,Nos,1270,,1270
SMD LED LENS COB 4W,SMD,Nos,160,,160
SMD LED LENS COB 7W,SMD,Nos,210,,210
SMD LED PANEL 2X2 80W,SMD,Nos,5500,,5500
SMD LED STREET LIGHT  30W,SMD,Nos,700,,700
SMD LED STREET LIGHT  50W,SMD,Nos,850,,850
SMD LED STREET LIGHT 100W,SMD,Nos,1800,,1800
SMD LED STREET LIGHT 150W,SMD,Nos,2500,,2500
SOCKET  6A -,ACC,Nos,500,45,275
SOCKET 16A -,ACC,Nos,500,45,275
SOLAR LIGHTING,LIGHTING,Nos,1200,,1200
SOLDER IRON 35W SOLDERON,INDL,Nos,400,,400
SOLDER WIRE 250 Gms,INDL,Nos,520,,520
SOLID STATE RELAY 25A,INDL,Nos,600,,600
SOLID STATE RELAY 50A,INDL,Nos,1050,,1050
SOLID STATE RELAY BASE,INDL,Nos,200,,200
SPARE LED PLATE MC PCB,LED,Nos,1750,,1750
SPARE PART,FANS,Nos,500,,500
STAR ALU. CABLE 2CX 2.5 SqMM,STAR WIRES,Mtr,22,,22
STAR ALU. CABLE 2CX 4 SqMM,STAR WIRES,Mtr,25,,25
STAR ALU. CABLE 2CX 6 SqMM,STAR WIRES,Mtr,33,,33
STAR ALU. CABLE 2CX10 SqMM,STAR WIRES,Mtr,48,,48
STAR ALU. CABLE 3CX10 SqMM,STAR WIRES,Mtr,72,,72
STAR ALU. CABLE 3CX6 SqMM,STAR WIRES,Mtr,55,,55
STAR ALU. CABLE 4CX10 SqMM,STAR WIRES,Mtr,102,,102
STAR ALU. CABLE 4CX6 SqMM,STAR WIRES,Mtr,76,,76
STAR ALU. WIRE  2.5 SqMM,STAR WIRES,Coil,465,,465
STAR ALU. WIRE  4 SqMM,STAR WIRES,Coil,685,,685
STAR ALU. WIRE  6 SqMM,STAR WIRES,Coil,1000,,1000
STAR ALU. WIRE  8 SqMM,STAR WIRES,Coil,1200,,1200
STAR ALU. WIRE 10 SqMM,STAR WIRES,Coil,1615,,1615
STAR ALU. WIRE 12 SqMM,STAR WIRES,Coil,2080,,2080
STAR PRLL WIRE 23/.060,STAR WIRES,Coil,1200,,1200
STAR PRLL. WIRE 23/.060,STAR WIRES,Mtr,18,,18
STAY PUT EMRGNCY STOP 22.5mm,INDL,Nos,125,,125
STREET LIGHT BRACKET,MS,Nos,120,,120
STREET LIGHT PIPE,MS,Nos,180,,180
STRIP CONNECTOR 100A 4W,INDL,Nos,300,,300
SUPPORT WIRE INSULATED,GI,Mtr,5.5,,5.5
SURF BOX FOR 16A,PRESSFIT,Nos,15,,15
SURF BOX FOR SSC,PRESSFIT,Nos,20,,20
SURF J. BOX MS,MS,Nos,20,,20
SURGE PROTECTOR,NEON+ LED,Nos,,,
SURGE PROTECTOR DP,INDL,Nos,1250,,1250
SURGE PROTECTOR FP,INDL,Nos,2650,,2650
SWITCH  6A 1 WAY -,ACC,Nos,500,45,275
SWITCH  6A 2 WAY -,ACC,Nos,500,45,275
SWITCH 16A 1 WAY -,ACC,Nos,500,45,275
SWITCH 16A 2 WAY -,ACC,Nos,500,45,275
TAPARIA C CLAMPS 1259-2,TAPARIA,Nos,300,,300
TAPARIA PLIER 1621-8,TAPARIA,Nos,220,,220
TAPARIA TESTER 813 YLW,TAPARIA,Nos,50,,50
"TAPE 3/4 PVC INSU.""",ACC,Roll,10,,10
"TAPE 3/4 PVC INSU. 15 MTR BIG""",ACC,Roll,20,,20
TAPE ULTRATAPE 50mm,ACC,Roll,50,,50
TEMP METER,INDL,Nos,1300,,1300
TESTER HAZARI YLW,ACC,Nos,25,,25
THERMOCOUPLE,INDL,Nos,350,,350
THREADED ROD 8mm,DILAWARI,Mtr,75,,75
TIE MOUNT 24 x 24,INDL,Nos,3,,3
TIMELINE STREET LIGHT TIMER,INDL,Nos,2500,,2500
TOOLS TACKLES,TAPARIA,Nos,400,,400
TR-913715307501-Water Overflow Alarm Be,Signify Innovations India Limited,PCE,,,
TR-915006301811-EcoLink Emergency LED L,Signify Innovations India Limited,PCE,,,
TR-915006310601-LED Bulb Emergency 12W,Signify Innovations India Limited,PCE,,,
TR-915006368401-EcoLink LED Tape 240 LE,Signify Innovations India Limited,PCE,,,
TR-915006372701-18W RD SeamGlow LED Sur,Signify Innovations India Limited,PCE,,,
TR-915006405201-8W 120 LED Marathon Ult,Signify Innovations India Limited,PCE,,,
TR-915006551701-SlimLine Ultra 20W CDL,Signify Innovations India Limited,PCE,,,
TR-915006554501-SlimLine Ultra 22W CDL,Signify Innovations India Limited,PCE,,,
TR-919215851454-800165 Philips NEOS wal,Signify Innovations India Limited,PCE,,,
TR-919215851455-800166 Philips DAWN wal,Signify Innovations India Limited,PCE,,,
TR-919515813544-BN 021 LED40S 6500 PSU,MSB TR,PCE,,,
TR-919515816145-SlimLine Super Bright 3,MSB TR,PCE,,,
TR-919515816462-SlimLine Super Bright 3,MSB TR,PCE,,,
TR-919615898411-SlimLine Ultra 20W CDL,Signify Innovations India Limited,PCE,,,
TR-919615898483-SlimLine Ultra 20W NW,Signify Innovations India Limited,PCE,,,
TR-919615898495-SlimLine Ultra 10W NW,Signify Innovations India Limited,PCE,,,
TR-929003514614-Led Bulb 18w Emergency,LED Lamps TR,PCE,,,
TR-929003536501-TriGlow 6 Mtr,LED Strip TR,PCE,,,
TR-929003536601-TriGlow 18 Mtr,LED Strip TR,PCE,,,
TR-929003591601-LED Strip Profile Shine,LED Strip TR,PCE,,,
TR-929003591701-LED Strip Profile Shine,LED Strip TR,PCE,,,
TR-929003608614-AceSaver 9W 950lm CW B2,Signify Innovations India Limited,PCE,,,
TR-929003650102-LED AceBright HW 18W CW,Signify Innovations India Limited,PCE,,,
TR-929003650302-LED AceBright HW 22W CW,Signify Innovations India Limited,PCE,,,
TR-929003654901-5w Square Astra Sleek (,Downlight TR,PCE,,,
TR-929003655301-10W Round Astra Sleek (,Downlight TR,PCE,,,
TR-929003655601-10W Square Astra Sleek,Downlight TR,PCE,,,
TR-929003656101-15W Square Astra Sleek,Downlight TR,PCE,,,
TR-929003710401-3w StarFit Next LED DL,Signify Innovations India Limited,PCE,,,
TR-929003710501-3w StarFit Next LED DL,Signify Innovations India Limited,PCE,,,
TR-929003710601-3w StarFit Next LED DL,Signify Innovations India Limited,PCE,,,
TR-929003755901-3w StarFit Next LED DL,Signify Innovations India Limited,PCE,,,
TR-929003756001-3w StarFit Next LED DL,Signify Innovations India Limited,PCE,,,
